accuracy; max_depth; splitter; criterion; min_sample_split; removed_columns;attributes
1.0;1;best;entropy;2;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;2;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;2;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;2;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;3;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;3;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;3;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;3;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;4;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;4;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;4;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;4;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;5;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;5;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;5;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;5;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;6;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;6;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;6;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;6;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;7;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;7;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;7;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;7;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;8;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;8;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;8;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;8;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;9;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;9;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;9;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;9;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;10;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;10;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;10;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;10;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;11;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;11;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;11;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;11;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;12;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;12;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;12;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;12;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;13;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;13;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;13;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;13;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;14;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;14;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;14;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;14;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;15;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;15;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;15;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;15;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;16;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;16;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;16;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;16;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;17;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;17;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;17;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;17;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;18;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;18;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;18;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;18;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;19;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;19;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;19;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;entropy;19;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;2;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;2;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;2;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;2;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;3;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;3;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;3;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;3;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;4;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;4;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;4;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;4;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;5;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;5;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;5;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;5;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;6;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;6;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;6;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;6;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;7;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;7;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;7;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;7;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;8;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;8;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;8;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;8;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;9;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;9;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;9;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;9;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;10;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;10;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;10;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;10;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;11;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;11;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;11;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;11;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;12;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;12;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;12;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;12;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;13;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;13;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;13;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;13;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;14;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;14;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;14;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;14;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;15;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;15;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;15;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;15;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;16;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;16;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;16;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;16;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;17;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;17;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;17;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;17;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;18;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;18;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;18;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;18;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;19;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;19;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;19;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;best;gini;19;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;2;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;2;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;2;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;2;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;3;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;3;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;3;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;3;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;4;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;4;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;4;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;4;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;5;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;5;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;5;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;5;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;6;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;6;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;6;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;6;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;7;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;7;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;7;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;7;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;8;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;8;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;8;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;8;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;9;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;9;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;9;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;9;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;10;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;10;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;10;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;10;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;11;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;11;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;11;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;11;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;12;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;12;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;12;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;12;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;13;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;13;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;13;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;13;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;14;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;14;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;14;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;14;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;15;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;15;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;15;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;15;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;16;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;16;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;16;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;16;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;17;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;17;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;17;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;17;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;18;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;18;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;18;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;18;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;19;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;19;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;19;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;entropy;19;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;random;gini;2;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;gini;2;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;random;gini;2;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;gini;2;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
1.0;1;random;gini;3;[];['index', 'Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;gini;3;['SibSp'];['index', 'Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
1.0;1;random;gini;3;['Age'];['index', 'Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
1.0;1;random;gini;3;['Age', 'SibSp'];['index', 'Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
