accuracy;max_depth;splitter;criterion;min_sample_split;removed_columns;attributes
0.8671679197994988;18;random;gini;18;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8671679197994988;19;random;gini;18;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8666666666666667;5;random;entropy;18;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8666666666666667;5;random;entropy;19;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8661654135338346;5;random;gini;2;[];['Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8661654135338346;5;random;gini;3;[];['Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8661654135338346;5;random;gini;4;[];['Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8661654135338346;5;random;gini;5;[];['Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8646616541353382;5;random;entropy;16;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.8646616541353382;5;random;entropy;17;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.8646616541353382;5;random;entropy;18;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.8646616541353382;5;random;entropy;19;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.8636591478696742;9;random;gini;15;[];['Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8621553884711779;5;random;entropy;12;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8621553884711779;5;random;entropy;13;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.861904761904762;9;random;entropy;9;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.8616541353383458;6;random;entropy;16;[];['Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8616541353383458;6;random;entropy;17;[];['Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8616541353383458;6;random;entropy;18;[];['Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8616541353383458;6;random;entropy;19;[];['Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8606516290726818;4;random;entropy;12;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8606516290726818;4;random;entropy;13;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8606516290726818;4;random;entropy;14;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8606516290726818;4;random;entropy;15;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8606516290726818;4;random;entropy;16;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8606516290726818;4;random;entropy;17;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8606516290726818;4;random;gini;12;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8606516290726818;4;random;gini;13;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8606516290726818;4;random;gini;14;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8606516290726818;4;random;gini;15;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8606516290726818;4;random;gini;16;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8606516290726818;4;random;gini;17;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8604010025062656;7;random;gini;6;['Age'];['Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;entropy;2;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;entropy;3;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;entropy;4;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;entropy;5;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;entropy;6;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;entropy;7;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;entropy;8;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;entropy;9;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;entropy;10;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;entropy;11;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;entropy;12;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;entropy;13;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;entropy;14;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;entropy;15;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;entropy;16;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;entropy;17;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;entropy;18;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;entropy;19;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;gini;2;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;gini;3;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;gini;4;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;gini;5;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;gini;6;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;gini;7;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;gini;8;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;gini;9;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;gini;10;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;gini;11;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;gini;12;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;gini;13;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;gini;14;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;gini;15;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;gini;16;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;gini;17;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;gini;18;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;3;best;gini;19;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;4;best;entropy;18;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;4;best;entropy;19;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;5;best;entropy;18;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;5;best;entropy;19;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;6;best;entropy;7;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;6;best;entropy;8;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;6;best;entropy;18;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8601503759398497;6;best;entropy;19;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8598997493734335;6;random;gini;7;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.8598997493734335;8;random;entropy;11;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.8598997493734335;8;random;entropy;15;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.8596491228070176;7;random;entropy;3;['Age'];['Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8596491228070176;7;random;entropy;12;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.8596491228070176;7;random;entropy;13;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.8596491228070176;7;random;entropy;14;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.8596491228070176;7;random;entropy;15;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.8596491228070176;7;random;gini;9;['Age'];['Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8596491228070176;8;random;gini;10;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.8596491228070176;8;random;gini;11;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.8596491228070176;8;random;gini;14;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.8596491228070176;8;random;gini;15;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.8596491228070176;8;random;gini;16;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.8596491228070176;8;random;gini;17;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.8596491228070176;8;random;gini;18;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.8596491228070176;8;random;gini;19;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.8596491228070176;9;random;entropy;17;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.8588972431077694;13;random;gini;18;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.8586466165413533;7;random;gini;19;[];['Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8586466165413533;9;random;entropy;16;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.8583959899749374;6;random;entropy;10;[];['Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8583959899749374;6;random;entropy;11;[];['Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8583959899749374;6;random;entropy;12;[];['Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8583959899749374;6;random;entropy;13;[];['Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8583959899749374;6;random;entropy;14;[];['Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8583959899749374;6;random;entropy;15;[];['Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8583959899749374;6;random;entropy;18;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8583959899749374;6;random;entropy;19;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8583959899749374;6;random;gini;18;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8583959899749374;8;random;gini;2;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.8583959899749374;8;random;gini;3;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.8583959899749374;10;random;gini;16;[];['Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8583959899749374;13;random;gini;16;[];['Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8581453634085212;5;random;gini;9;[];['Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8581453634085212;6;random;entropy;10;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.8581453634085212;6;random;entropy;11;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.8581453634085212;6;random;entropy;12;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.8581453634085212;6;random;entropy;13;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.8581453634085212;8;random;entropy;13;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.8581453634085212;8;random;entropy;14;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.8578947368421053;6;random;entropy;19;['Age'];['Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8578947368421053;6;random;gini;10;['Age'];['Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8578947368421053;6;random;gini;19;['Age'];['Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8578947368421053;7;random;entropy;19;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.8578947368421053;9;random;entropy;19;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.8578947368421053;9;random;gini;17;[];['Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8578947368421053;9;random;gini;18;[];['Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8578947368421053;9;random;gini;19;[];['Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8576441102756892;7;random;gini;4;['Age'];['Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8576441102756892;7;random;gini;19;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.8576441102756892;9;random;gini;14;[];['Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;entropy;2;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;entropy;3;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;entropy;4;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;entropy;5;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;entropy;6;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;entropy;7;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;entropy;8;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;entropy;9;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;entropy;10;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;entropy;11;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;entropy;12;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;entropy;13;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;entropy;14;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;entropy;15;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;entropy;16;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;entropy;17;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;entropy;18;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;entropy;19;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;gini;2;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;gini;3;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;gini;4;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;gini;5;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;gini;6;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;gini;7;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;gini;8;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;gini;9;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;gini;10;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;gini;11;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;gini;12;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;gini;13;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;gini;14;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;gini;15;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;gini;16;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;gini;17;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;gini;18;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;3;random;gini;19;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;4;random;entropy;2;[];['Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;4;random;entropy;2;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;4;random;entropy;3;[];['Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;4;random;entropy;3;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;4;random;entropy;4;[];['Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;4;random;entropy;4;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;4;random;entropy;5;[];['Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;4;random;entropy;5;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;4;random;entropy;6;[];['Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;4;random;entropy;6;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;4;random;entropy;7;[];['Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;4;random;entropy;7;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;4;random;entropy;8;[];['Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;4;random;entropy;8;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;4;random;entropy;9;[];['Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;4;random;entropy;9;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;4;random;entropy;10;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;4;random;entropy;11;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;4;random;gini;2;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;4;random;gini;3;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;4;random;gini;4;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;4;random;gini;5;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;4;random;gini;6;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;4;random;gini;7;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;4;random;gini;8;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;4;random;gini;9;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;4;random;gini;10;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8573934837092732;4;random;gini;11;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.856892230576441;6;best;entropy;12;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.856892230576441;6;random;gini;12;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8566416040100251;7;random;entropy;14;['Age'];['Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8566416040100251;7;random;entropy;15;['Age'];['Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8566416040100251;7;random;entropy;16;['Age'];['Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.8563909774436089;6;best;entropy;6;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.8563909774436089;8;random;entropy;12;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.8563909774436089;13;random;entropy;18;['SibSp'];['Pclass', 'Sex', 'Age', 'Parch', 'Fare', 'Embarked']
0.856140350877193;3;best;entropy;2;['Age'];['Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.856140350877193;3;best;entropy;2;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.856140350877193;3;best;entropy;3;['Age'];['Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.856140350877193;3;best;entropy;3;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.856140350877193;3;best;entropy;4;['Age'];['Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.856140350877193;3;best;entropy;4;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.856140350877193;3;best;entropy;5;['Age'];['Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.856140350877193;3;best;entropy;5;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.856140350877193;3;best;entropy;6;['Age'];['Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.856140350877193;3;best;entropy;6;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.856140350877193;3;best;entropy;7;['Age'];['Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.856140350877193;3;best;entropy;7;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.856140350877193;3;best;entropy;8;['Age'];['Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.856140350877193;3;best;entropy;8;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.856140350877193;3;best;entropy;9;['Age'];['Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.856140350877193;3;best;entropy;9;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.856140350877193;3;best;entropy;10;['Age'];['Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.856140350877193;3;best;entropy;10;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.856140350877193;3;best;entropy;11;['Age'];['Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
0.856140350877193;3;best;entropy;11;['Age', 'SibSp'];['Pclass', 'Sex', 'Parch', 'Fare', 'Embarked']
0.856140350877193;3;best;entropy;12;['Age'];['Pclass', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked']
